nconst,primaryName,birthYear
nm4911919,Zoran Lisinac,
nm4911929,Salama Hassan,1945
nm4911970,Leo Pyrata,
nm4912043,Mikhail Yawalkar,
nm4912278,Yuvashree,
nm4912430,Cécile Allegra,
nm4912526,Andrius Kauklys,
nm4912688,Hanna Schwab,1981
nm4912892,Mahya Dehghani,
nm4912930,Masha-Maria Chernova,
nm4912946,Supriya Shailja,
nm4912961,Behnam Tashakkor,1977
nm4913043,Kazutaka Watanabe,
nm4913137,Farooq Hundekar,
nm4913180,Rebecca Fortuna,
nm4913329,Snigdha Don Chandran,
nm4913483,Raj Madiraju,
nm4913517,Anupam Saikia,
nm4913684,Jennifer Eberhardt,
nm4914048,Chang-Mien Chang,
nm4914110,Lau-Na Ngai,
nm4914217,Ahmed El Nagar,
nm4914288,Jyoti Chatterjee,
nm4914525,Anton Zenkovich,1984
nm4914554,Tiki Taane,
nm4914661,Egor Baranov,1988
nm4914726,Ekaterina Gordetskaya,1981
nm4914792,Frant Gwo,
nm4914817,Andrey Radko,1971
nm4914830,Sai Korrapati,
nm4914976,Cosmina Stratan,1984
nm4914979,Yuriy Korobeynikov,
nm4915252,Evgeniy Koshevoy,
nm4915334,Cristina Flutur,1978
nm4915348,Xiaobei Zhang,
nm4915408,Yiping Huang,
nm4915440,Fiona Wang,
nm4915492,Ashkan Mehri,1986
nm4915507,Hrvoslava Brkusic,
nm4915522,Yang Li,
nm4915536,Sam Treskunov,1999
nm4915619,Ildar Allabirdin,
nm4915646,Rui Kawaguchi,
nm4915723,Omana Ouseph,
nm4915761,Johannes Hobohm,
nm4915887,Lukas Walcher,
nm4915976,Tikhon Kornev,1981
nm4915983,Nadezhda Goncharova,
nm4916084,Yehonathan Ilan Bar,
nm4916440,Man-Kei Lin,
nm4916455,Jesuíta Barbosa,1991
nm4916665,Kalle Doniselli Gulbrandsen,
nm4916726,Ronny Schalk,
nm4916970,Subhashish Ganguly,
nm4917074,Park Jin-young,1994
nm4917293,Lu-Ming Lu,
nm4917388,Asaf Hertz,
nm4917563,Nabil Djedouani,
nm4917644,Emma Shan Wang,
nm4917676,Jakob Beckman,
nm4917753,Laurids Skovgaard Andersen,2001
nm4917811,Murat Dada,1980
nm4918057,Omer Dror,
nm4918167,Javi Tasio,
nm4918569,Merve Dizdar,1986
nm4918872,Lucile Jaillant,
nm4919159,Edward af Sillén,1982
nm4919160,Brandon D. Hyde,
nm4919180,Yotam Kushnir,
nm4919289,Lorenzo Lepori,1985
nm4919607,Brittanie Brant,
nm4919787,Agata Lepacka,
nm4919853,Minami Inomata,
nm4919885,Hyun-Jong Kim,
nm4920037,Josune Hahnheiser,
nm4920270,Mohamed Samy,1983
nm4920388,Bashen Li,
nm4920530,Eoghan Synnott,
nm4920611,Bibin Perumbillikunnel,
nm4920648,Yui Kaneko,
nm4920729,Vikram Goud,
nm4920741,Rory J Saper,1996
nm4920758,Gard Emil,
nm4920833,Gauthami Nair,
nm4920837,Pappu,
nm4920895,Naveh Tzur,
nm4920900,Aneesh Menon,
nm4921163,Iya Myslytska,
nm4921260,Dulquer Salmaan,1986
nm4921399,Sunny Wayne,1983
nm4921440,Darragh Byrne,
nm4921464,Akshay Singh,
nm4921728,Aditi Anand,
nm4921946,Zanich,
nm4922002,Hossein Saharkhiz,
nm4922287,Eléa Gobbé-Mévellec,
nm4922487,Mehran Ghafoorian,1974
nm4922797,Lindsay Rolland-Mills,
nm4922817,Édouard Bergeon,1982
nm4922823,Maïlys Vallade,
nm4922845,Ajay Nayak,
nm4922847,Mark Mikita,
nm4923231,Kevon Cronin,
nm4923280,Dawid Czuprynski,1988
nm4923423,Shahin Alam,1962
nm4923636,Kota Yokoyama,
nm4923652,Karla Diaz,
nm4923852,La Polla Records,
nm4924048,Tanveer Mir,
nm4924133,Cary Grant,
nm4924427,Kazuyoshi Akishima,
nm4924579,Joanna Wilczewska,
nm4924629,Saya Kobayashi,
nm4925170,Alice Ozawa,
nm4925434,Augusto Cury,
nm4925484,Willie Ying,
nm4925586,Shruti Kumar,
nm4925841,Javier Velasquez,
nm4925871,Michelangelo Fortuzzi,2001
nm4926025,Dorian Fernández-Moris,
nm4926043,Aldo Ottobrino,
nm4926180,Alba Baptista,1997
nm4926209,Carlos Montenegro,
nm4926411,Colin Murtagh,1972
nm4926815,Lydia Antonova,
nm4926888,Toni Muñoz,
nm4927164,Marie-Elsa Sgualdo,
nm4927599,Dominik Schuster,1988
nm4927700,Sébastien Pierre,
nm4927775,Francesco Gabbani,1982
nm4927964,Silvia Santamaría,
nm4928007,Chaams,
nm4928159,Juan Sola,
nm4928161,Veronika Radman,
nm4928294,Luisa Romeo,
nm4928331,Eirik Svensson,1983
nm4928332,Francis Frankk,
nm4928333,Rinal Mukhametov,1989
nm4928382,Sung-hye Heo,
nm4928690,Vladimir Acevedo,
nm4928989,Vladimir Polyakov,
nm4929000,Hyun Hwa Kwak,
nm4929065,Nai-Ching Yeh,
nm4929437,Jung Da-hye,1987
nm4929472,Natsuki Yonemoto,
nm4929660,Nader Chowdhury,
nm4929824,Sergey Dyshuk,
nm4929861,Jaco Laubscher,
nm4929982,Diaa Abdel Khalek,
nm4930049,Morad Abdel-Fattakh,1987
nm4930203,Óscar González,
nm4930305,Benjamin Boutboul,
nm4930376,Atsunori Fujii,
nm4930558,Paul Stamper,
nm4930619,Ambo Jacinto,
nm4930736,Shinsuke Yamane,
nm4930741,Isabel Vollmer,1985
nm4930900,Arie Esiri,
nm4930917,Suzana Pedro,
nm4931039,Simon Shrimpton-Smith,
nm4931243,Chuko Esiri,
nm4931261,Tunbosun Aiyedehin,
nm4931321,Drew Gehling,1982
nm4931406,Lim Ju-eun,1988
nm4931458,Bronwyn Carrie-Wilson,
nm4931694,Mohamed Al Sharnouby,1996
nm4932005,Sara Sálamo,1992
nm4932043,Jul Maroh,
nm4932140,Monika Jordan-Mlodzianowska,1979
nm4932188,Samy Abdel Halim,1951
nm4932240,Taoufik El Jannani,
nm4932770,Jonas Jonasson,1971
nm4932794,Leonie Minor,
nm4932852,Hiroyuki Ohashi,
nm4933115,Xiao Ke,1971
nm4933163,Carson Bloomquist,
nm4933164,Joel Frances,
nm4933235,André Lucarelli,
nm4933313,Hisaki Kato,
nm4933512,William Leon,
nm4933629,Jeffrey Johnson,
nm4933759,Muratcan Gokce,1990
nm4933909,Lilian Gartner,
nm4934039,Jannicke Stendal Hansen,
nm4934078,Sanae Hitomi,
nm4934194,Jukka Kärnä,
nm4934382,Tony Delattre,
nm4934412,Micki Stoltt,
nm4934471,Piotr Witkowski,1988
nm4934485,Nicolas Repac,
nm4934553,Mohamed Salem,
nm4934847,Oliver Due,2000
nm4934903,Prarthana Behere,
nm4935361,Muneo Teruya,
nm4935410,Katsu Tôno,
nm4935621,Atsushi Yoshida,
nm4935708,Mithu Nisar,
nm4935865,Anna Aoi,
nm4935924,Mitsuhiko Fujiki,
nm4935937,Chantiq Schagerl,
nm4936028,Beck,
nm4936223,Kung-Yee Fan,
nm4936279,Lumina Wang,
nm4936332,Arnaud Cosson,
nm4936366,Sathyasiva,
nm4936548,Reina Aoi,
nm4936620,Praveen,
nm4936789,Süleyman Kabaali,1983
nm4936923,Paulita Pappel,1987
nm4937378,Mohamed Mamdouh,1981
nm4937672,Jenny Langner,
nm4938036,Alexandria Ferguson,
nm4938129,Ellie Durak,
nm4938248,Mine Güler,
nm4938399,Elham Korda,
nm4938404,Peter Zandersen,1983
nm4938422,Aakash Pandey,
nm4938494,Andre Skaf,
nm4938581,Dominik Balkow,1988
nm4938888,Claire Patronik,
nm4938959,Claudio Giapponesi,1980
nm4938960,Kwak Jung-Wook,
nm4939566,Arifin Shuvoo,
nm4939570,Savanna Cummin,
nm4939647,Pearl Harbor,
nm4939712,Sebastian Buttny,1976
nm4939727,Mikael Mattsson,
nm4939794,Sidharth Bharathan,1983
nm4939850,José Vera,
nm4939988,Ayoub Layoussifi,
nm4940051,Shin'ichirô Ueda,1984
nm4940133,Alba Bosch-Duran,
nm4940278,Joana Ribeiro,1992
nm4940312,Carlo Guerra,
nm4940341,Brecht Goyvaerts,
nm4940554,Danny Garcia,
nm4940565,Emilia Pieske,2005
nm4940573,Mariana Falvo,
nm4940575,Elahe Hesari,
nm4940642,Thony,
nm4940747,Emma Drogunova,1995
nm4940772,Flavia Zanon,
nm4940812,Bavan Sreekumar,
nm4940830,Vishwajit Gaikwad,
nm4940865,Riko Sakaguchi,
nm4940877,Mateusz Woloczko,
nm4941188,Leana Jalukse,1979
nm4941301,Ana Rita Bueno,
nm4941555,David Moreau,
nm4941558,Isabella Angelini,
nm4941582,Mina Lachter,
nm4941643,Karthik Nagarajan,
nm4941695,Adila Bendimerad,
nm4941780,Taiga Kyômoto,
nm4941985,Karim Afifi,1987
nm4941993,Hokuto Matsumura,1995
nm4942428,Bartosz Wesolowski,
nm4942448,Maria Teresa Monaco,
nm4942583,Dagoberto Feliz,
nm4942787,Lollusabha Manohar,
nm4942919,Tito Blasco,
nm4942987,Erica Michelle,
nm4943000,Alexis Leprisé,
nm4943208,Firat Albayram,1985
nm4943248,Juliette Levant,
nm4943306,Anoushka Guha,
nm4943327,Tina Haller,
nm4943413,Papan Chilibar,
nm4943513,Brian Nowak,
nm4943565,Olga Milshtein,
nm4943654,Jackson Souvenirs,
nm4943787,Gregg Housh,
nm4943827,Julie Gause,
nm4943980,Smaro Papaevangelou,
nm4944090,Isabel Latorre,
nm4944256,Zhijian Chen,
nm4944292,Renátó Cseh,
nm4944326,Jose Pérez-Ocaña,
nm4944364,Nicoleta Lefter,
nm4944432,Katia Pascariu,1983
nm4944453,Petronela Grigorescu,
nm4944454,Thurayya Ibrahim,1939
nm4944775,Son Na-eun,1994
nm4944832,Anar Abbasov,1975
nm4945181,Sema Amanatov,
nm4945198,Yael Leibovitz Zand,
nm4945303,Giorgos Savoglou,
nm4945396,Harish Kalyan,1990
nm4945420,Dina Salem Levy,
nm4945572,Alice Douard,
nm4945588,Jimmi Carlos Zuniga Macias,
nm4945600,Willy Biondani,
nm4945691,Wai-Ling Chiu,
nm4945801,Ashely Biski,
nm4945818,Anne-Kathrein Thiele,
nm4945867,Ananya Dutta,
nm4945917,Jayanta Bhattacharya,
nm4945929,Amit Saha,
nm4945953,Sudip Mitra,
nm4945979,Eli Levén,
nm4946009,Lobna Mahmoud,
nm4946445,Nana Nanaumi,1989
nm4946490,Lee Joo-yeon,1987
nm4946551,Carly Rae Jepsen,1985
nm4946760,Maciej Kawalski,
nm4946905,Marilena Orfanou,
nm4946914,Ben Pollack,
nm4946964,Oskar Sandven Lundevold,
nm4947025,Hassina Burgan,
nm4947031,Durukan Ordu,
nm4947057,Massi Mrowat,
nm4947075,Keisuke Tominaga,
nm4947116,Kôsuke Shishihara,
nm4947120,Toshinori Yamaguchi,
nm4947123,Hisashi Arita,
nm4947128,Takahiko Takeda,
nm4947377,Vibol-Joseph Sok,
nm4947407,Giovanni Vernia,1973
nm4947538,Minami Hamabe,2000
nm4947579,Saville Chan,
nm4947857,Clifford Miu,
nm4947954,Man-Keung Ho,
nm4948012,Simon Porter,
nm4948018,Don Melvin Boongaling,
nm4948025,Carol Visconti,
nm4948095,Bárbara Defanti,
nm4948225,Arnar Benjamín Kristjánsson,
nm4948252,Rajan Vishwakarma,
nm4948519,Daniel Huttlestone,1999
nm4948556,Malavika Avinash,
nm4948755,Chip Rossetti,
nm4948769,Siddhant Kapoor,1983
nm4949471,Barun Sobti,1984
nm4949493,Kai Fung,1961
nm4949677,Janina Schimmelbauer,
nm4950108,Austin John Marshall,
nm4950152,Elton Landrew,
nm4950196,Sergio Dubcovsky,
nm4950418,Very Tri Yulisman,
nm4950660,Eka 'Piranha' Rahmadia,
nm4951006,Venky Atluri,1988
nm4951026,Sanjay Chhabria,
nm4951041,Ori Zaltzman,
nm4951219,Andry Ganda Wijaya,
nm4951247,Kristín Lea,1988
nm4951626,Sina Ataeian Dena,1983
nm4951980,Avadhoot Gupte,
nm4952042,Misaki Nitô,
nm4952063,Iyang Darmawan,
nm4952313,Hemalatha,
nm4952515,Ichitarô Ai,1987
nm4952563,Ramez Amir,1988
nm4952582,Anne-Sophie Brasme,
nm4952594,Richard Prasad,
nm4953112,Kristin Wollett,
nm4953313,Naveen Cuts,
nm4953459,Thiago Yamachita,
nm4953513,Mette Cheng Munthe Kaas,
nm4953781,Hitoshi Tamura,
nm4954053,Haru Bandô,
nm4954060,Masahiko Ohmi,
nm4954157,Hana Sugisaki,1997
nm4954344,Sean Tulner,
nm4954408,Rudy Riverón Sánchez,
nm4954561,Toshikatsu Matsukaze,
nm4954758,Sharon Wu,1984
nm4954789,Ahmed Abdullahi,1981
nm4954941,Wataru Ishibashi,
nm4954964,Theresa Hayes,
nm4955363,Vianney Lambert,
nm4955427,Hiroshi Miyamoto,
nm4955510,Mannan Munjal,1989
nm4955684,Sascha Kratzer,1976
nm4955871,Bina Biswas,
nm4955943,Emil Haugelund,
nm4955975,Naohiro Kawada,
nm4955991,Chi-Keung Leung,
nm4956021,Mel Maia,
nm4956083,Masaya Shibusawa,
nm4956092,Shu-Hua Ho,
nm4956144,Matheus Peçanha,
nm4956452,Amin Antar,1925
nm4956626,Park Sang-woo,
nm4956873,Jan P. Matuszynski,1984
nm4957035,Galila Mahmoud,1946
nm4957233,Aisling Franciosi,
nm4957446,Tae-In Kim,
nm4957606,Imran Ahmed Khan,
nm4957801,Rajkumar Biswas,
nm4957834,Tarak Chatterjee,
nm4957997,Wataru Miyamoto,
nm4958019,Filip Hammarström,
nm4958173,Ivan Dalia,
nm4958283,Callum Maloney,
nm4958745,Clément Steyaert,
nm4958823,Balaji,
nm4958927,Dan Donovan,
nm4958968,Fayney,
nm4959166,Hannes Bruun,
nm4959308,Lionel Erdogan,
nm4959829,Sharice A. Williams,1984
nm4959840,Chi-Ren Choong,
nm4960030,Ben Whimpey,
nm4960222,Joshua Morton,
nm4960279,Margaret Qualley,1994
nm4960779,Cobus Rossouw,
nm4960899,Takemi Fujii,1994
nm4961092,Patrick André,
nm4961623,Isabelle Allen,2002
nm4961628,Moses Munoz,
nm4961873,Braian V. Aburaad,
nm4962035,Guillaume Pierret,
nm4962062,Patrik Baboumian,1979
nm4962201,Giovanni Gallo,
nm4962254,Jose Pablo Escamilla,
nm4962389,Gwang-sub Ahn,
nm4962400,Martin Miller,
nm4962531,Quentin D'Hainaut,
nm4962695,Chandrashekhar Prajapati,
nm4962725,María Romero,
nm4962762,Beth Earl,
nm4962797,Amira Chebli,
nm4962798,Miho Nakanishi,
nm4962820,Hannes Hajdukiewicz,
nm4962927,Esthel Eghnart,
nm4962942,Cristobal Carvajal,
nm4963099,Jeannine Thompson,
nm4963108,Vincenzo Cavallo,
nm4963125,Adeele Meri,1993
nm4963204,Tsutomu Nihei,
nm4963295,Pardis Ahmadieh,1992
nm4963527,God Ye,
nm4963681,Suryaveer Singh Bhullar,
nm4963692,Roman Gielke,
nm4963794,Bruce Scott,
nm4964059,Charlie Wong,
nm4964299,Ki,
nm4964536,Rémi Leautier,
nm4964570,Travis Blackwell,
nm4964759,José Luis Badalt,
nm4964824,Tess Meyer,
nm4964833,Jud Bengana,
nm4964862,Marcela Gómez Montoya,
nm4965018,Allan Souza Lima,1985
nm4965021,Nobu Morimoto,1979
nm4965045,Théo Cholbi,
nm4965325,Olga Kaptur,
nm4965605,Manon Kneusé,
nm4965649,Ingmar Montes,
nm4965655,Hideta Takahata,
nm4965715,Sergey Marin,1987
nm4965846,M'Barek Belkouk,
nm4966125,Yassine Qnia,
nm4966466,Surinder Kumar Sharma,
nm4966533,Joo-young Uhm,
nm4966792,Kallol Banerjee,
nm4966840,Abha Bhattacharya,
nm4966944,Uriah Hall,1984
nm4966991,Germano Zullo,
nm4967009,Subodh Khanolkar,
nm4967139,Iuliana Vilsan,
nm4967142,Joe Lee,
nm4967416,Marina Argyridou,
nm4967543,Muneo Nakamoto,
nm4967800,Odilón Chávez,
nm4967820,Pouria Heidary Oureh,
nm4967913,Shuyao Gao,
nm4967924,Karoline Henkel,1987
nm4967964,Carroll Chiramel,
nm4968098,José María Galeano,
nm4968157,Dmitriy Lemeshev,
nm4968198,Sergey Badyuk,1970
nm4968209,Yewen Liang,
nm4968240,Marius Damian,
nm4968336,Taras Tkachenko,1975
nm4968461,Sofija Rajovic,
nm4968529,Manoj Karmakar,
nm4968687,Swarup Dutta,
nm4968966,Claudio Donzelli,
nm4969081,Coca Kreiter,
nm4969259,Jc Molina,
nm4969741,Robin Foster,
nm4969783,Vincent Vermignon,
nm4970109,Ryu Ikeda,
nm4970155,Shankar Ghoshal,
nm4970251,Mia Saarinen,
nm4970313,William Legault Lacasse,
nm4970421,Umberto Sardella,
nm4970554,Haqi Achmad,
nm4970577,Bibhuti Banerjee,
nm4970700,Benedict Andrews,
nm4971065,Takeshi Kitamura,
nm4971071,Ayumi Tanida,1975
nm4971128,Vladislav Pasternak,
nm4971166,Constance Meyer,1984
nm4971464,Miku Chiba,
nm4971751,Carlos Meza,
nm4971905,Pablo Lozano,1979
nm4971960,Sibiraj,1982
nm4972083,Francisca Saez Agurto,
nm4972146,Parmanand Kumar,
nm4972199,Rodrigo Carneiro,
nm4972300,Emmi Nivala,
nm4972415,Kasper Juhl,
nm4972432,Camille Lugan,
nm4972779,Sergey Kolesov,1973
nm4972795,Vicente Ortiz Gimeno,
nm4972913,Ji Huang,
nm4973067,Cornelia Ivancan,
nm4973189,San-Marie Nel,
nm4973220,Bismilla,
nm4973228,Lisa Thomas,
nm4973343,Ramon Rodriguez,
nm4973386,Hubert Cornet,
nm4973460,Victoire Du Bois,
nm4973488,Atsushi Chiba,
nm4973538,Chandra Mudoi,
nm4973615,Angurlata Deka,
nm4973708,John Nowell,
nm4973828,Akashdeep Deka,
nm4973976,Mustapha Boudellah,
nm4974224,Nandita Raj,
nm4974278,Utpal Das,1986
nm4974354,Prastuti Parasar,
nm4974355,Jung Byung-hee,1987
nm4974644,Raag Oiinitom,
nm4975017,Paul Philip Clark,
nm4975072,Emma Gunnery,
nm4975096,Taishi Nishimura,
nm4975123,Jin-hoon Lee,
nm4975173,Lyeo-ryung Kim,
nm4975175,Jung-yeob Ham,
nm4975188,Ichirô Kusuno,
nm4975194,Jung-hee Kim,
nm4975198,Nicholas Nonon,
nm4975201,Doung-wu Kim,
nm4975249,Seung-hyuk Hong,
nm4975252,Sung-eun Bae,
nm4975262,Hwi Kim,
nm4975276,Joo-hye Hwang,
nm4975284,Young-han Lee,
nm4975292,Jung-hoon Je,
nm4975294,Jeong-ho Jang,
nm4975297,Ki-seop Choi,
nm4975310,Karoline Reinke,
nm4975337,Moon Hyun-sung,
nm4975609,Yoshiko Sasaki,
nm4975799,Javier Castelló,
nm4975903,Omar de Santiago Conde,
nm4976087,Alan McDonald,
nm4976260,Tatiana Becquet Genel,
nm4976401,Rika Takahara,1960
nm4976418,Pushpawalli,
nm4976641,Kunmian Li,
nm4976686,Tascha van der Westhuizen,
nm4976799,Ashok Bandreddi,
nm4976847,Ori Derdikman,
nm4977011,Gavriil Gordeev,1982
nm4977054,S. Radha Krishna,
nm4977174,Natacha de Pontchara,
nm4977230,Jamal Belmahi,
nm4977260,Yoshiki Kondô,
nm4977646,Eugene H. Russell IV,
nm4977822,Clément Bertani,
nm4978027,Timothy J. Feeley,
nm4978310,Ramy Essam,
nm4978354,Mike Reilles,
nm4978470,Jojo Mukherjee,
nm4978661,Naka Fuyuki,
nm4978723,Stephanie Ottinger,
nm4979206,Jan Andresson,
nm4979232,Gianmaria Martini,
nm4979278,Wai Wing Tong,
nm4979346,William E. Lee,
nm4979485,Sander Maran,
nm4979510,Sara Chafak,1990
nm4979551,Peeter Maran,
nm4979688,Yola van Leeuwenkamp,
nm4979887,Kadri Kuusler,
nm4979925,Pramatha Nath Ghosh,
nm4979939,Emre Oskay,1985
nm4979942,Tarapada Gangopadhyay,
nm4979949,Ujjwal Bandyopadhyay,
nm4979980,Sumana Bhattacharya,
nm4980016,Bhabatosh Bhattacharya,
nm4980076,Yee-sum Luk,
nm4980092,Tung-Shu Cheng,
nm4980387,Mateo Chiarino,1983
nm4980441,Ravi Bipin Shah,
nm4980481,Nisreen Tafish,
nm4980507,Derek Losoncy,
nm4980526,Arthur Defays,
nm4980555,Marie Sergeant,
nm4980663,Nina Lath Gupta,
nm4980990,Adrien Cauchetier,
nm4981065,Toby Thiermann,
nm4981074,Inna Modja,
nm4981376,Julia Gromskaya,
nm4981378,Melissa A. Smith,
nm4981506,Angelica Sarre,
nm4981684,Michael Stephen Thomas,
nm4981690,Hermione Halpin,
nm4981904,Nelson Carlo de Los Santos Arias,1985
nm4982082,Leon Mitchell,
nm4982191,Kaoru Mitsumune,1993
nm4982255,Yûsuke Hanato,
nm4982394,Lola Capote Ortiz,
nm4982407,Muammer Kocak,1979
nm4982423,Chul Han,
nm4982557,Alex Carvalho,
nm4982633,Shuang He,
nm4982751,Yuka Asano,
nm4982881,Katharina Mückstein,
nm4983011,Iva Rodic Novak,
nm4983091,Michael Glover,
nm4983186,Jo Jung-suk,1980
nm4983326,Bahareh Kian Afshar,
nm4983449,Dwayne Darnell,
nm4983461,Seung-Ho Lee,
nm4983527,Ivonne Gutierrez,
nm4983775,Hooman Barghnavard,
nm4983834,Jared Bankens,1987
nm4983921,Patrick McGuinness,1950
nm4984063,Dax Constantine,
nm4984070,Brenton Butler,
nm4984168,James Williams,
nm4984236,Kent Hau,
nm4984577,Jorge Forero,1981
nm4984604,Ann Finnell,
nm4984746,Arabhindu Saaraa,
nm4984906,Anindya Bose,
nm4985163,Marvin Reyes,
nm4985522,Alka Matewa,1987
nm4985554,Thop Nazareno,
nm4985609,Sina Martens,1988
nm4985707,Michael Lee,
nm4985731,Jitka Grekova,
nm4985737,Dana Dorel,
nm4985853,Arvind Ashok Kumar,
nm4985878,Brittany Gael Vaughn,
nm4985889,Christina Elmore,
nm4985967,David Arturo Cabezud,
nm4985985,Mads-August Grarup Hertz,1992
nm4986321,Suzuko Mimori,1986
nm4986391,Mou Saha,
nm4986421,Pui-Yue Bo,
nm4986583,Yuki Kodama,
nm4986613,Reki Kawahara,1974
nm4986657,Ryôta Ôsaka,1986
nm4986669,Elizabeth Wautlet,
nm4986709,Reshma Ghatala,
nm4986791,John Cris Catiggay,
nm4986852,Ayumu Murase,1988
nm4986946,Bae Jeong-nam,
nm4987061,Akane,
nm4987181,Ariane Castellanos,
nm4987342,Rune Jürgensen,
nm4987364,Abdel Rahim Kamal,1971
nm4987410,Marc Jayson Jose,
nm4987685,Nader Khademi,
nm4987686,Maaya Uchida,1989
nm4987887,Jayashree,
nm4987893,Lise Laffont,
nm4988188,Markus Porter,
nm4988204,Yosuke Nagafuchi,1982
nm4988539,Declan Michael Wong,
nm4988549,Raja Ram Mukerji,
nm4988657,Narendernath,
nm4988695,Barbara Bolotner,
nm4988784,Nicky Stoichkov,
nm4988864,Vincenzo Crea,1999
nm4989394,Vikramjit Banerjee,
nm4989410,Roshni Bose,
nm4989521,Chae Kyoung-sun,
nm4989537,Byung-jin Na,
nm4989553,Yong-hoon Eom,
nm4989556,Moritz Friese,
nm4989658,Maria Lavrova,1998
nm4989672,Shashi Pandey,
nm4989736,Sady Diallo,
nm4989760,Ted Regklis,1986
nm4989891,Liliana Juárez,
nm4989897,Bahador Maleki,
nm4989992,Federico Borgia,
nm4990114,Khalil Morsi,1946
nm4990229,Adele Caine,
nm4990330,Guillermo Madeiro,
nm4990417,Geetanjali Thapa,
nm4990507,Hussain Dalal,1989
nm4990643,Lee Tae-ri,1993
nm4990722,Reham Khan,
nm4990763,Indrek Hargla,1970
nm4990902,Rakeen Saad,
nm4990930,Chuan Song,
nm4991160,Tadas Vidmantas,1985
nm4991326,Christina Denton,
nm4991332,Tejashree Pradhan,1988
nm4991354,Susana Ballesteros,
nm4991507,Jingxi Shen,
nm4991655,Anton de Waal,
nm4991686,Shôichi Takahashi,
nm4991764,Genia Sophie Krassnig,
nm4991850,Dmitry Brauer,1977
nm4991904,Janchivdorj Sengedorj,
nm4992079,Theepetti Ganesan,
nm4992081,Federico Novick,
nm4992120,Chris Collins,
nm4992225,Lukasz Dedynski,
nm4992323,Neelofar Hamid,
nm4992343,Melisa Godet,
nm4992664,Chota k Prasad,
nm4992675,Masanori Miyake,
nm4993797,Roy Requejo,1994
nm4994144,Hugo Gonzalez-Pioli,
nm4994274,Christian Aune Falch,
nm4994462,Anik Datta,
nm4994557,Mónica Cortés,1979
nm4994570,Masaaki Itô,
nm4994866,Laurie Pominville,
nm4994995,Zdenek Barinka,1999
nm4995023,Mdhamiri Á Nkemi,
nm4995142,Denny Sumargo,
nm4995148,Wannasak Sirilar,
nm4995316,Siddharth Kay,
nm4995723,Hannah Beavers,
nm4995787,Fauzan Nasrul,
nm4995879,Gary Rogers,
nm4996023,Arbaaz Khan,
nm4996024,Nisha Adhikari,1986
nm4996071,Edward Chui,1983
nm4996091,Seth Gilbert,
nm4996133,Furkan Yesilnur,
nm4996197,Salman Khan,
nm4996203,Dhanshree Jain,
nm4996278,David L. Peters,
nm4996279,Simon Istolainen,
nm4996326,Manolo Gonzalez Vergara,1991
nm4996440,Giovanni Bognetti,
nm4996483,Anthony Marciano,
nm4996487,Manjeet Singh,
nm4996575,Claire Vivianne Sobottke,1982
nm4996895,Rahul Bairagi,
nm4997276,Robert Lehmann,
nm4997390,Maria Papoutsis,
nm4997486,Ryusuke Ito,
nm4997579,Mariano Diluch,
nm4997644,Valérie Chappellet,
nm4997683,Saritha,
nm4997793,Sunilkumar P.K.,
nm4997924,Umeko Akimoto,
nm4998153,Davide Tomat,
nm4998217,Sobin K. Soman,
nm4998712,Sugeeth,
nm4998844,Sandra Topin,
nm4998869,Lee Byeong-heon,1980
nm4998889,In-ki Ahn,
nm4999043,Kim Tae-yong,1987
nm4999083,Hajar Graigaa,
nm4999141,Jamall Johnson,
nm4999275,Monorama,
nm4999301,Sylvia Grab,
nm4999384,Qian Yu,
nm4999500,Sebastiano Pigazzi,1996
nm4999608,Shô Miyake,1984
nm4999678,Paowalee Pornpimol,
nm4999775,Nidhi Subbaiah,
nm4999848,Thorsten Strohbeck,
nm4999904,Deena Charara,
nm5000213,Binlong Pan,
nm5000335,Anders Norddal Jendresen,
nm5000373,Samy Thiébault,
nm5000434,Xiao'ou Zhou,1969
nm5000784,Liliana Flores,
nm5000884,Luciana Baseggio,
nm5001120,Anna Konno,
nm5001342,Hari Narayanan,
nm5001430,Takahiro Fujiwara,
nm5001475,Rahul Sipligunj,
nm5001722,Toa Yukinari,
nm5001791,Ragnheiður Erlingsdóttir,
nm5001826,Zoe Stein,2000
nm5001852,Arkadius Sojka,
nm5001889,Tatiana Borina,
nm5001945,Kirill Sokolov,1989
nm5002039,Matthew Lorentz,
nm5002328,Kôhei Matsushita,1987
nm5002538,Hiu-Hung Fong,
nm5002640,Petite,
nm5002654,Mike Montgomery,
nm5002684,André Sollie,1947
nm5002895,Yukiko Nagase,
nm5003154,Hiroshi Seko,
nm5003195,Kimbra,
nm5003252,Aleksandr Petrov,1989
nm5003380,Nico Poedts,
nm5003381,Wensi Yan,
nm5003410,Gary Bland,1961
nm5003477,Vincenzo Nemolato,1989
nm5004782,Sandy E. Scott,
nm5004893,Yariv Lerner,
nm5004977,Kei Nakazawa,
nm5005064,Jurek Kuttner,1983
nm5005120,Violetta Schurawlow,1986
nm5005334,Pjotr van Antwerpen,
nm5005426,Redouane Behache,
nm5005677,Sercan Sert,
nm5005748,Marthe Schneider,
nm5005928,Stanislaw Cywka,2000
nm5005949,Szymon Piotr Warszawski,1988
nm5006008,Wanweaw Hongvivatana,
nm5006273,Sin Yong-woo,
nm5006328,John Kåre Raake,
nm5006396,Anthony d'Amario,
